TIME,UTIL
1555627362,30.37466625968768
1555627422,36.32191329001109
1555627482,57.16511450006666
1555627542,70.50023506627467
1555627602,50.577003371847006
1555627662,45.25719601832302
1555627722,73.06028357596236
1555627782,71.08207580600457
1555627842,61.67334886132404
1555627902,65.9996389698897
1555627962,86.64014688350035
1555628022,73.62496037544663
1555628082,61.98254158485443
1555628142,99.22663410389211
1555628202,98.84699327003374
1555628262,49.55555555555555
1555628322,49.55555555555555
1555628382,49.55555555555555
1555628442,99.55789473684209
1555628502,85.14622181361366
1555628562,17.706955398244244
1555628622,17.84322222222222
1555628682,31.153230769230767
1555628742,15.451701671823415
1555628802,14.933648673897848
1555628862,17.784893402424867
1555629042,26.497616746108456
1555629102,30.0
1555629162,30.0
1555629222,98.60746518662968
1555629282,98.28624173119326
1555629402,99.02105672537364
1555629462,88.52977846223934
1555629522,22.36518491896817
1555629582,21.771490390063438
1555629642,26.554285714285715
1555629702,50.68303278487187
1555629762,49.77155169388629
1555629822,49.80297899963157
1555629882,49.758086303018395
1555629942,15.387785287856252
1555630002,10.23924552927679
1555630062,0.42104229018936373
1555630122,0.28944171510852756
1555630182,0.23810583048389566
1555630242,55.92382864582518
1555630302,55.94701923300446
1555630362,99.53469768682089
1555630422,99.53469768682089
1555630482,99.53469768682089
1555630542,101.33589312854971
1555630602,101.33589312854971
1555630722,97.62894600244773
1555630782,90.408563914509
1555630842,19.740611830246248
1555630902,30.43741892913524
1555630962,50.83155990345565
1555631022,61.41991445283853
1555631082,67.14787509167405
1555631142,67.8034369759103
1555631202,52.18001529835298
1555631262,31.537244140631852
1555631322,10.711240697662179
1555631382,1.5831023472860604
1555631442,0.9754385964912281
1555631502,0.3971915888014428
1555631562,12.178124013054006
1555631622,12.436397979304163
1555631682,12.697518836363638
1555631742,13.31178205845073
1555631802,15.846823452672151
1555631862,18.74894626715272
1555631922,37.24947526292371
1555631982,53.870493928722766
1555632042,58.35891670778015
1555632102,71.39889682662212
1555632162,52.11284047444268
1555632222,73.32287708291668
1555632282,76.66666666666666
1555632342,88.73279464445483
1555632402,48.542178674096945
1555632462,68.68026281830066
1555632522,79.41947414407176
1555632582,69.24866239803526
1555632642,61.41861591258396
1555632702,50.19691238216828
1555632762,29.51896052184541
1555632822,8.334295067361015
1555632882,62.24349985531262
1555632942,91.04586493885458
1555633002,65.40665919190842
1555633062,91.2057096893179
1555633122,91.72602047618713
1555633182,80.64444088929518
1555633242,58.295981932242626
1555633302,28.1
1555633362,5.458666666666667
1555633422,8.9805621873958
1555633482,24.460703006065454
1555633542,42.175528944797165
1555633602,47.083913634575836
1555633662,47.28143767787925
1555633722,37.906143518372296
1555633782,22.747704281247913
1555633842,3.6615873661903144
1555633902,15.172941353985003
1555633962,23.924438799497565
1555634022,23.96173645739391
1555634082,31.540353450120868
1555634142,52.11752899979649
1555634202,44.18826006125735
1555634262,68.82135414108386
1555634322,78.82318262846876
1555634382,67.13100229828594
1555634442,47.75076923076923
1555634502,56.585610579565056
1555634562,42.53883925246105
1555634622,37.861828295130245
1555634682,41.11635109816045
1555634742,96.54105661786276
1555634802,38.50973205954232
1555634862,37.12
1555634922,37.12
1555634982,89.73901084443446
1555635042,89.16429313087629
1555635102,60.11389046724441
1555635162,62.50213884148148
1555635222,63.67330578894467
1555635282,39.37296105458921
1555635342,40.41366218138059
1555635402,66.26643415286263
1555635462,82.09633954637322
1555635522,76.91751226385703
1555635582,46.8345592
1555635642,47.34456140350877
1555635702,27.96811183314854
1555635762,12.232467404881199
1555635822,3.7174903782395594
1555635882,3.403723743955758
1555635942,3.505964912280702
1555636002,19.94835015228284
1555636062,36.84173590837637
1555636122,45.375786433862345
1555636182,60.03586178824701
1555636242,60.03909032531993
1555636302,56.317305605921405
1555636362,67.69053709337291
1555636422,73.23753881783253
1555636482,81.88064134996094
1555636542,68.74880000000002
1555636602,83.2504366476527
1555636662,95.01433348421212
1555636722,79.53194277915478
1555636782,38.494500103994525
1555636842,40.82517300993283
1555636902,47.48589642823686
1555636962,27.354548426930265
1555637022,57.046021493303954
1555637082,72.48014146574226
1555637142,70.7513731532339
1555637202,25.424999999999997
1555637262,25.424999999999997
1555637322,20.756239115354795
1555637382,79.22132417244123
1555637442,8.421333333333333
1555637502,8.421333333333333
1555637562,76.99191932530333
1555637622,88.19200800033336
1555637682,59.07845465334917
1555637742,58.83999999999999
1555637802,94.68708879414706
1555637862,91.89365576721322
1555637922,63.42247943486565
1555637982,20.73481481481481
1555638042,20.73481481481481
1555638102,13.53327738688045
1555638162,62.97245640288622
1555638222,9.0
1555638282,50.77206650223318
1555638342,67.79592653294466
1555638402,80.98793966871129
1555638462,37.78254881367521
1555638522,38.12424377430704
1555638582,29.08845962236084
1555638642,8.909192341294485
1555638702,3.1551541435960053
1555638762,3.002231672912544
1555638822,15.721915375923754
1555638882,22.131852168939755
1555638942,26.682573378480324
1555639002,40.35592482912521
1555639062,47.28737008672693
1555639122,53.846018909958424
1555639182,72.24664657359293
1555639242,84.21458896179082
1555639302,79.94582132969335
1555639362,53.43502397908399
1555639422,46.093544391301755
1555639482,27.107129447351152
1555639542,12.95409705414986
1555639602,7.706166314462158
1555639662,48.63550391786004
1555639722,50.43253451019084
1555639782,53.20283434352005
1555639842,8.538666666666666
1555639902,8.538666666666666
1555639962,5.047461497468692
1555640022,23.712619347670536
1555640082,40.342916819753086
1555640142,47.801463863247854
1555640202,47.739635570698155
1555640262,40.78876237346798
1555640322,50.64442440426271
1555640382,41.182270849928244
1555640442,37.66456140350877
1555640502,31.597222222222225
1555640562,46.78251276559441
1555640622,44.42816422777778
1555640682,42.008335681481476
1555640742,93.4998740572817
1555640802,78.84459509247661
1555640862,66.37235003925866
1555640922,39.97887569134655
1555640982,46.11888471987267
1555641042,50.146851337690634
1555641102,51.59293618470312
1555641162,96.52971608384148
1555641222,94.71379549904213
1555641282,96.07892342921673
1555641342,64.31537208918061
1555641402,71.61805904776844
1555641462,63.14024069330901
1555641522,43.446344732723716
1555641582,17.09305216535887
1555641642,7.219005509351861
1555641702,5.798565795197801
1555641762,4.988421101659511
1555641822,4.556539045846549
1555641882,45.728320555779725
1555641942,64.7298245614035
1555642002,42.10843870173615
1555642062,42.85381818181818
1555642122,75.16181029433629
1555642182,73.76912846821368
1555642242,55.36796521604863
1555642302,65.69706935694735
1555642362,54.01558974358974
1555642422,66.0374975441354
1555642482,76.11126902413262
1555642542,66.98148928448731
1555642602,74.38136009544529
1555642662,72.10874725077319
1555642722,58.761364315959185
1555642782,78.38234204873714
1555642842,83.19427783333333
1555642902,83.4678380960877
1555642962,45.77339606445271
1555643022,45.67715004126261
1555643082,31.139635183666265
1555643142,21.268017641837734
1555643202,8.4671943682169
1555643262,43.81138815823297
1555643322,44.377761521353754
1555643382,88.07548043691075
1555643442,76.24718835830213
1555643502,87.76896624324513
1555643562,40.219838464739176
1555643622,40.435715610039125
1555643682,36.16958571909734
1555643742,33.8383802940454
1555643802,39.53258237709232
1555643862,57.75097104241008
1555643922,64.513322152596
1555643982,62.03121491129575
1555644042,42.918653354668095
1555644102,40.98802854878551
1555644162,47.057172331033904
1555644222,58.5189889852306
1555644282,64.64997608227876
1555644342,50.63703703703705
1555644402,31.96342857142857
1555644462,85.47326313312547
1555644522,91.78286622733917
1555644642,62.84582345266326
1555644702,63.79057467518038
1555644762,20.014640276543215
1555644822,20.278465244444444
1555644882,20.570666666666668
1555644942,27.93527297921669
1555645002,18.96018211117551
1555645062,66.87390794838149
1555645122,90.98468961002752
1555645182,70.28066856581772
1555645242,61.324276938649334
1555645302,81.02218114245238
1555645362,90.7775889077759
1555645422,74.56168969283102
1555645482,90.5826669988106
1555645542,79.16860376593215
1555645602,82.6646908004273
1555645662,75.42703409617594
1555645722,80.77225080993313
1555645782,92.39028224165276
1555645842,89.06478606389136
1555645902,52.058217554170646
1555645962,51.459288159853166
1555646022,36.30351379491793
1555646082,16.411354008228702
1555646142,11.863859649122807
1555646202,3.534121890713106
1555646262,3.3642695485885707
1555646322,3.3248189524504577
1555646382,2.965645252406165
1555646442,7.519788918205805
1555646502,25.19868490766634
1555646562,43.875051757654866
1555646622,56.69374221504886
1555646682,57.27639566300571
1555646742,48.817085067409664
1555646802,31.238488175053412
1555646862,20.286722757478582
1555646922,30.53840107792499
1555646982,44.58393864725711
1555647042,62.91851851851852
1555647102,83.28912094544332
1555647162,88.57132273956367
1555647222,86.42085964554899
1555647282,74.262
1555647342,72.47368846622264
1555647402,80.47044128431031
1555647462,69.88049999999998
1555647522,79.77717858306914
1555647582,90.53973474368802
1555647642,74.48963501607575
1555647702,90.84592077873013
1555647762,83.46149346651184
1555647822,78.55869513342036
1555647882,39.58861455262231
1555647942,47.44074767974449
1555648002,28.313406487617893
1555648062,50.9790435551563
1555648122,63.32053917888193
1555648182,79.4530250696843
1555648242,57.101304749313144
1555648302,56.490945912559475
1555648362,54.732693856511204
1555648422,65.66280069482215
1555648482,50.910453094235976
1555648542,37.5398583221208
1555648662,90.44955055200316
1555648722,44.045367249720336
1555648782,58.88282822111917
1555648842,75.76069743589743
1555648902,68.45846153846152
1555648962,80.16250215676125
1555649022,75.22774806642242
1555649082,55.486591839670474
1555649142,19.361253189364337
1555649202,19.688486629660062
1555649262,11.213208851277626
1555649322,4.290104831805998
1555649382,4.353302341899834
1555649442,4.415438596491228
1555649502,14.828070175438596
1555649562,31.77882253876921
1555649622,49.539153530115534
1555649682,64.02475607060532
1555649742,68.97263157894737
1555649802,71.63776952924916
1555649862,64.70881314779339
1555649922,46.97105802431015
1555649982,36.45192300945189
1555650042,33.47894223040004
1555650102,43.154662689709625
1555650162,57.02897203148082
1555650222,75.26158812589914
1555650282,84.92161811514487
1555650342,51.38814814814814
1555650402,89.55368421052631
1555650462,83.74305772395088
1555650522,62.90528294846391
1555650582,32.965767818455284
1555650642,33.3712248793084
1555650702,12.905896841241049
1555650762,3.2374510111476282
1555650822,2.111608738928731
1555650882,1.3902109160176352
1555650942,46.913773666666664
1555651002,53.61187059372552
1555651122,96.30666666666667
1555651182,96.30666666666667
1555651482,10.016
1555651542,10.016
1555651602,55.7723199857792
1555651662,62.21223902990527
1555651722,64.10944901428482
1555651782,17.932832446951892
1555651842,18.07802512068914
1555651902,8.286839168789605
1555651962,3.3304678865283073
1555652022,3.6419774744745803
1555652082,2.8743357299966124
1555652142,28.455435747544684
1555652202,44.53875495315335
1555652262,63.04266211005343
1555652322,58.31016992275132
1555652382,67.56250013876148
1555652442,57.55047708010681
1555652502,36.61823837035266
1555652562,21.243752449903123
1555652622,8.424125674144097
1555652682,12.768958198116021
1555652742,32.168146250745636
1555652802,52.44403901480597
1555652862,70.79324308201922
1555652922,79.6760576724014
1555652982,66.27349305864975
1555653042,46.637545392347775
1555653102,26.322068152472916
1555653162,9.112822582059964
1555653222,4.5414038214593955
1555653282,4.120147496715058
1555653342,17.663420573326615
1555653402,17.244820512637336
1555653462,51.34985297936097
1555653522,70.20129188902806
1555653582,82.13010563119452
1555653642,57.79160482844322
1555653702,71.65268462475284
1555653762,75.90558092506795
1555653822,83.71071521292197
1555653882,69.63308160916313
1555653942,51.80886078614388
1555654002,37.99291203200113
1555654062,19.07214866956043
1555654122,3.8034687354168204
1555654182,3.7389080114946163
1555654242,15.813030716398579
1555654302,15.228474667966122
1555654362,14.997304331884484
1555654422,15.372929386315818
1555654482,86.89057506421192
1555654542,34.63304545955649
1555654602,45.580740740740744
1555654662,45.580740740740744
1555654722,95.15583621918925
1555654782,93.52904356071129
1555654842,94.87298245614033
1555654902,56.84633475166198
1555654962,56.93306718127624
1555655022,39.354853967548486
1555655082,15.813965321367181
1555655142,15.6659649122807
1555655202,32.12923554117734
1555655262,49.1510496528058
1555655322,68.31120077186212
1555655382,68.64036549805076
1555655442,54.01122807017544
1555655502,45.42151576991251
1555655562,26.990445396571435
1555655622,11.644983192576955
1555655682,11.693411005027139
1555655742,93.79846683701811
1555655802,30.304768935101862
1555655862,45.868139639309376
1555655922,45.80507496137957
1555655982,45.995994269579946
1555656042,38.87227172867217
1555656102,19.065164805741645
1555656162,40.99325270260314
1555656222,60.61916006722831
1555656282,62.75058287789517
1555656342,32.32444444444443
1555656402,91.52118661722429
1555656462,70.5709900425174
1555656522,45.71486062885031
1555656582,52.38273488459201
1555656642,51.6310041358331
1555656702,24.13092142329122
1555656762,25.535855860912516
1555656822,8.37955702442225
1555656882,5.316155470882541
1555656942,8.255004122590039
1555657002,20.678547743612956
1555657062,19.9488847165776
1555657122,47.871300328859654
1555657182,47.54186487901959
1555657242,47.464271660070814
1555657422,6.7321173077776315
1555657482,13.1057788823851
1555657542,25.2331653784851
1555657602,30.937866666666665
1555657662,62.59226818415926
1555657722,73.32680722363153
1555657782,87.7422705008912
1555657842,75.87155448268119
1555657902,44.35320817777778
1555657962,34.7163291973763
1555658022,19.91262539398995
1555658082,22.036978563659968
1555658142,38.40545642090786
1555658202,49.12246229851018
1555658262,49.671413885175554
1555658322,31.262409410627377
1555658382,27.808574836853552
1555658442,22.95608170796341
1555658502,31.06242248060293
1555658562,59.46437155057173
1555658622,76.80159994074293
1555658682,94.86855586901905
1555658742,80.20534646497568
1555658802,56.83636363636363
1555658862,40.82666666666667
1555658922,26.67060814304765
1555658982,7.005492475604062
1555659162,99.9969703029091
1555659222,79.84805808122104
1555659282,75.76709180540693
1555659342,19.188981638300355
1555659402,19.540670254648436
1555659462,15.455221681099212
1555659522,3.5803611048608763
1555659582,2.279308891049683
1555659642,37.88055302126465
1555659702,57.516991168452044
1555659762,75.11499233384443
1555659822,60.4331754304102
1555659882,75.26723967184556
1555659942,89.97045385959616
1555660002,68.13784715872771
1555660062,55.108114801225014
1555660122,35.25585103695686
1555660182,25.306475803133
1555660242,24.46215335165047
1555660302,39.88140975036402
1555660362,49.676513928847086
1555660422,50.21756218067486
1555660482,36.992708322943145
1555660542,27.173497349243718
1555660602,9.423555186547361
1555660662,19.919574996666505
1555660722,26.75462875458522
1555660782,52.69252633573589
1555660842,73.26835498108892
1555660902,62.452744775416235
1555660962,57.9534005968254
1555661022,62.967618176566
1555661082,73.000799976297
1555661142,56.56851906163386
1555661202,30.860000000000003
1555661262,92.59802396717475
1555661322,80.94906376942795
1555661382,24.699259259259257
1555661442,24.699259259259257
1555661502,59.97137112327686
1555661562,65.11895531237829
1555661622,75.75120624616194
1555661682,65.90477310972386
1555661742,71.2321468186768
1555661802,55.89269033363043
1555661862,41.953704829124455
1555661922,24.177326646630625
1555661982,2.6693785777777777
1555662042,67.28755004646821
1555662102,86.60540296609301
1555662222,97.17015721348815
1555662282,95.11569075548081
1555662342,51.9907663910513
1555662402,70.97660913731956
